	Series_reference	Period	Data_value	STATUS	UNITS	Subject	Group	Series_title_1
13557	CPIM.SAP0216	2008.07	1.69	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13558	CPIM.SAP0216	2008.08	1.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13559	CPIM.SAP0216	2008.09	1.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13560	CPIM.SAP0216	2008.1	1.91	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13561	CPIM.SAP0216	2008.11	2.18	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13562	CPIM.SAP0216	2008.12	2.1	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13563	CPIM.SAP0216	2009.01	2.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13564	CPIM.SAP0216	2009.02	2.03	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13565	CPIM.SAP0216	2009.03	1.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13566	CPIM.SAP0216	2009.04	1.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13567	CPIM.SAP0216	2009.05	1.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13568	CPIM.SAP0216	2009.06	1.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13569	CPIM.SAP0216	2009.07	1.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13570	CPIM.SAP0216	2009.08	1.9	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13571	CPIM.SAP0216	2009.09	1.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13572	CPIM.SAP0216	2009.1	1.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13573	CPIM.SAP0216	2009.11	1.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13574	CPIM.SAP0216	2009.12	1.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13575	CPIM.SAP0216	2010.01	2.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13576	CPIM.SAP0216	2010.02	2.04	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13577	CPIM.SAP0216	2010.03	1.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13578	CPIM.SAP0216	2010.04	1.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13579	CPIM.SAP0216	2010.05	1.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13580	CPIM.SAP0216	2010.06	1.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13581	CPIM.SAP0216	2010.07	1.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13582	CPIM.SAP0216	2010.08	1.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13583	CPIM.SAP0216	2010.09	1.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13584	CPIM.SAP0216	2010.1	2.04	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13585	CPIM.SAP0216	2010.11	2.12	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13586	CPIM.SAP0216	2010.12	2.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13587	CPIM.SAP0216	2011.01	2.4	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13588	CPIM.SAP0216	2011.02	2.25	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13589	CPIM.SAP0216	2011.03	2.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13590	CPIM.SAP0216	2011.04	2.25	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13591	CPIM.SAP0216	2011.05	2.28	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13592	CPIM.SAP0216	2011.06	2.18	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13593	CPIM.SAP0216	2011.07	2.08	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13594	CPIM.SAP0216	2011.08	2.17	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13595	CPIM.SAP0216	2011.09	2.17	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13596	CPIM.SAP0216	2011.1	2.28	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13597	CPIM.SAP0216	2011.11	2.38	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13598	CPIM.SAP0216	2011.12	2.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13599	CPIM.SAP0216	2012.01	2.49	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13600	CPIM.SAP0216	2012.02	2.15	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13601	CPIM.SAP0216	2012.03	1.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13602	CPIM.SAP0216	2012.04	1.76	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13603	CPIM.SAP0216	2012.05	1.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13604	CPIM.SAP0216	2012.06	1.65	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13605	CPIM.SAP0216	2012.07	1.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13606	CPIM.SAP0216	2012.08	1.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13607	CPIM.SAP0216	2012.09	1.65	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13608	CPIM.SAP0216	2012.1	1.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13609	CPIM.SAP0216	2012.11	1.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13610	CPIM.SAP0216	2012.12	2.07	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13611	CPIM.SAP0216	2013.01	2.19	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13612	CPIM.SAP0216	2013.02	2.13	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13613	CPIM.SAP0216	2013.03	2.03	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13614	CPIM.SAP0216	2013.04	1.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13615	CPIM.SAP0216	2013.05	1.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13616	CPIM.SAP0216	2013.06	1.9	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13617	CPIM.SAP0216	2013.07	1.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13618	CPIM.SAP0216	2013.08	1.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13619	CPIM.SAP0216	2013.09	1.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13620	CPIM.SAP0216	2013.1	1.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13621	CPIM.SAP0216	2013.11	2.1	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13622	CPIM.SAP0216	2013.12	2.33	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13623	CPIM.SAP0216	2014.01	2.34	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13624	CPIM.SAP0216	2014.02	2.25	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13625	CPIM.SAP0216	2014.03	2.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13626	CPIM.SAP0216	2014.04	2.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13627	CPIM.SAP0216	2014.05	2.06	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13628	CPIM.SAP0216	2014.06	2.01	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13629	CPIM.SAP0216	2014.07	1.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13630	CPIM.SAP0216	2014.08	1.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13631	CPIM.SAP0216	2014.09	1.91	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13632	CPIM.SAP0216	2014.1	1.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13633	CPIM.SAP0216	2014.11	2.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13634	CPIM.SAP0216	2014.12	2.08	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13635	CPIM.SAP0216	2015.01	2.25	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13636	CPIM.SAP0216	2015.02	2.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13637	CPIM.SAP0216	2015.03	2.06	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13638	CPIM.SAP0216	2015.04	2.04	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13639	CPIM.SAP0216	2015.05	1.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13640	CPIM.SAP0216	2015.06	1.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13641	CPIM.SAP0216	2015.07	1.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13642	CPIM.SAP0216	2015.08	1.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13643	CPIM.SAP0216	2015.09	1.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13644	CPIM.SAP0216	2015.1	2.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13645	CPIM.SAP0216	2015.11	2.28	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13646	CPIM.SAP0216	2015.12	2.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13647	CPIM.SAP0216	2016.01	2.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13648	CPIM.SAP0216	2016.02	2.38	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13649	CPIM.SAP0216	2016.03	2.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13650	CPIM.SAP0216	2016.04	2.16	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13651	CPIM.SAP0216	2016.05	2.15	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13652	CPIM.SAP0216	2016.06	2.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13653	CPIM.SAP0216	2016.07	2.04	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13654	CPIM.SAP0216	2016.08	2.13	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13655	CPIM.SAP0216	2016.09	2.24	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13656	CPIM.SAP0216	2016.1	2.21	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13657	CPIM.SAP0216	2016.11	2.3	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13658	CPIM.SAP0216	2016.12	2.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13659	CPIM.SAP0216	2017.01	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13660	CPIM.SAP0216	2017.02	2.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13661	CPIM.SAP0216	2017.03	2.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13662	CPIM.SAP0216	2017.04	2.36	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13663	CPIM.SAP0216	2017.05	2.14	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13664	CPIM.SAP0216	2017.06	2.12	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13665	CPIM.SAP0216	2017.07	2.07	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13666	CPIM.SAP0216	2017.08	2.16	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13667	CPIM.SAP0216	2017.09	2.03	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13668	CPIM.SAP0216	2017.1	1.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13669	CPIM.SAP0216	2017.11	1.99	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13670	CPIM.SAP0216	2017.12	1.99	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13671	CPIM.SAP0216	2018.01	2.14	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13672	CPIM.SAP0216	2018.02	2.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13673	CPIM.SAP0216	2018.03	2.19	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Onions, 1kg
13674	CPIM.SAP0217	2011.07	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13675	CPIM.SAP0217	2011.08	2.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13676	CPIM.SAP0217	2011.09	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13677	CPIM.SAP0217	2011.1	2.76	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13678	CPIM.SAP0217	2011.11	2.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13679	CPIM.SAP0217	2011.12	2.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13680	CPIM.SAP0217	2012.01	2.58	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13681	CPIM.SAP0217	2012.02	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13682	CPIM.SAP0217	2012.03	2.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13683	CPIM.SAP0217	2012.04	2.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13684	CPIM.SAP0217	2012.05	2.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13685	CPIM.SAP0217	2012.06	2.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13686	CPIM.SAP0217	2012.07	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13687	CPIM.SAP0217	2012.08	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13688	CPIM.SAP0217	2012.09	2.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13689	CPIM.SAP0217	2012.1	2.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13690	CPIM.SAP0217	2012.11	2.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13691	CPIM.SAP0217	2012.12	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13692	CPIM.SAP0217	2013.01	2.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13693	CPIM.SAP0217	2013.02	2.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13694	CPIM.SAP0217	2013.03	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13695	CPIM.SAP0217	2013.04	2.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13696	CPIM.SAP0217	2013.05	2.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13697	CPIM.SAP0217	2013.06	2.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13698	CPIM.SAP0217	2013.07	2.81	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13699	CPIM.SAP0217	2013.08	2.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13700	CPIM.SAP0217	2013.09	2.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13701	CPIM.SAP0217	2013.1	2.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13702	CPIM.SAP0217	2013.11	2.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13703	CPIM.SAP0217	2013.12	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13704	CPIM.SAP0217	2014.01	2.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13705	CPIM.SAP0217	2014.02	2.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13706	CPIM.SAP0217	2014.03	2.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13707	CPIM.SAP0217	2014.04	2.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13708	CPIM.SAP0217	2014.05	2.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13709	CPIM.SAP0217	2014.06	2.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13710	CPIM.SAP0217	2014.07	2.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13711	CPIM.SAP0217	2014.08	2.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13712	CPIM.SAP0217	2014.09	2.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13713	CPIM.SAP0217	2014.1	2.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
13714	CPIM.SAP0217	2014.11	2.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Orange juice, not apple based, 1 litre - Cheapest Available
